serie,modelo,repeticao,mae,qtd_deteccoes
BVSP,OASIS - 5 - performance,26,0.017225296137491252,11
BVSP,OASIS - 5 - performance,27,0.017255422491072953,13
BVSP,OASIS - 5 - performance,28,0.017200420266395317,12
BVSP,OASIS - 5 - performance,29,0.017096570320235253,14
BVSP,OASIS - 5 - performance,30,0.017219239948291304,12
BVSP,OASIS - 10 - time,1,0.017185734639110092,14
BVSP,OASIS - 10 - time,2,0.0172353839216543,13
BVSP,OASIS - 10 - time,3,0.017168322008519653,12
BVSP,OASIS - 10 - time,4,0.017232166332058832,13
BVSP,OASIS - 10 - time,5,0.017266248923336024,11
BVSP,OASIS - 10 - time,6,0.01716286650551949,13
BVSP,OASIS - 10 - time,7,0.01710346539610178,14
BVSP,OASIS - 10 - time,8,0.017238944604304075,13
BVSP,OASIS - 10 - time,9,0.017265097414462423,13
BVSP,OASIS - 10 - time,10,0.017175301083262044,13
BVSP,OASIS - 10 - time,11,0.017270817514719285,13
BVSP,OASIS - 10 - time,12,0.017192078615123237,14
BVSP,OASIS - 10 - time,13,0.017239304884549556,13
BVSP,OASIS - 10 - time,14,0.017140398327983194,13
BVSP,OASIS - 10 - time,15,0.017241824358437203,14
BVSP,OASIS - 10 - time,16,0.01726747075812774,13
BVSP,OASIS - 10 - time,17,0.017101482541146646,15
BVSP,OASIS - 10 - time,18,0.017258269229748543,14
BVSP,OASIS - 10 - time,19,0.01727533806207008,12
BVSP,OASIS - 10 - time,20,0.01722580160422406,14
BVSP,OASIS - 10 - time,21,0.017131612789975992,13
BVSP,OASIS - 10 - time,22,0.01723216916408196,13
BVSP,OASIS - 10 - time,23,0.017199373880802147,13
BVSP,OASIS - 10 - time,24,0.017030396697942318,15
BVSP,OASIS - 10 - time,25,0.01729122025783068,12
BVSP,OASIS - 10 - time,26,0.0172648053073402,14
BVSP,OASIS - 10 - time,27,0.017095523288498376,14
BVSP,OASIS - 10 - time,28,0.017212063037072924,14
BVSP,OASIS - 10 - time,29,0.01728669195207316,12
BVSP,OASIS - 10 - time,30,0.017226814838205092,15
BVSP,OASIS - 10 - performance,1,0.01724972946423555,12
BVSP,OASIS - 10 - performance,2,0.01724404264528818,12
BVSP,OASIS - 10 - performance,3,0.017175396192382168,12
BVSP,OASIS - 10 - performance,4,0.01720290509130399,14
BVSP,OASIS - 10 - performance,5,0.017204025056157552,13
BVSP,OASIS - 10 - performance,6,0.017179984691310525,13
BVSP,OASIS - 10 - performance,7,0.017061831486715587,15
BVSP,OASIS - 10 - performance,8,0.017186155933780586,13
BVSP,OASIS - 10 - performance,9,0.017239590386180836,12
BVSP,OASIS - 10 - performance,10,0.01709855500544966,14
BVSP,OASIS - 10 - performance,11,0.01724815721941961,12
BVSP,OASIS - 10 - performance,12,0.017200784976671563,14
BVSP,OASIS - 10 - performance,13,0.017180517575752945,13
BVSP,OASIS - 10 - performance,14,0.017096108423259773,12
BVSP,OASIS - 10 - performance,15,0.01724944120558643,13
BVSP,OASIS - 10 - performance,16,0.017255590610329247,12
BVSP,OASIS - 10 - performance,17,0.017060011473502265,14
BVSP,OASIS - 10 - performance,18,0.017289532307720946,12
BVSP,OASIS - 10 - performance,19,0.01724720129237256,12
BVSP,OASIS - 10 - performance,20,0.017226014959941253,14
BVSP,OASIS - 10 - performance,21,0.017046746364002097,14
BVSP,OASIS - 10 - performance,22,0.017057411933979555,14
BVSP,OASIS - 10 - performance,23,0.017233718260195825,13
BVSP,OASIS - 10 - performance,24,0.017120683553260987,13
BVSP,OASIS - 10 - performance,25,0.017182237810033092,14
BVSP,OASIS - 10 - performance,26,0.017205363058125308,14
BVSP,OASIS - 10 - performance,27,0.017264601429407146,14
BVSP,OASIS - 10 - performance,28,0.017228717431742716,12
BVSP,OASIS - 10 - performance,29,0.017279132359533916,12
BVSP,OASIS - 10 - performance,30,0.017237155471052874,13
BVSP,OASIS - 20 - time,1,0.01726036294699255,13
BVSP,OASIS - 20 - time,2,0.01722530457464717,13
BVSP,OASIS - 20 - time,3,0.01726900090713993,12
BVSP,OASIS - 20 - time,4,0.017268727759220715,12
BVSP,OASIS - 20 - time,5,0.01725527069900217,13
BVSP,OASIS - 20 - time,6,0.01723218479944255,14
BVSP,OASIS - 20 - time,7,0.017121023165322644,13
