serie,modelo,repeticao,mae,qtd_deteccoes
DJI,WinKS,11,0.013827929708396159,14.0
DJI,WinKS,12,0.01313737888481293,14.0
DJI,WinKS,13,0.014361198284580127,13.0
DJI,WinKS,14,0.012948045563743698,16.0
DJI,WinKS,15,0.01293835155034975,17.0
DJI,WinKS,16,0.013526749123680204,16.0
DJI,WinKS,17,0.01323733313643837,17.0
DJI,WinKS,18,0.012970385800008163,14.0
DJI,WinKS,19,0.013346928521155463,13.0
DJI,WinKS,20,0.01290785013200001,15.0
DJI,WinKS,21,0.012702333774509245,18.0
DJI,WinKS,22,0.012607054763039138,16.0
DJI,WinKS,23,0.013306737621642315,16.0
DJI,WinKS,24,0.014626365979381549,14.0
DJI,WinKS,25,0.013485315786359026,14.0
DJI,WinKS,26,0.013177323816212944,17.0
DJI,WinKS,27,0.01341590119035622,17.0
DJI,WinKS,28,0.01264758192015106,16.0
DJI,WinKS,29,0.013091635917780281,13.0
DJI,WinKS,30,0.01399130807340879,13.0
DJI,LR + KSWIN,1,0.013221943369153603,12.0
DJI,LR + KSWIN,2,0.01352733172059032,13.0
DJI,LR + KSWIN,3,0.01390790689752734,12.0
DJI,LR + KSWIN,4,0.012916226262955962,15.0
DJI,LR + KSWIN,5,0.013719278630311953,14.0
DJI,LR + KSWIN,6,0.0136637496621074,16.0
DJI,LR + KSWIN,7,0.013160239519321819,14.0
DJI,LR + KSWIN,8,0.013246625995702884,12.0
DJI,LR + KSWIN,9,0.013888386197761943,14.0
DJI,LR + KSWIN,10,0.01360134482325148,13.0
DJI,LR + KSWIN,11,0.013875306864887964,13.0
DJI,LR + KSWIN,12,0.014289307053974618,13.0
DJI,LR + KSWIN,13,0.0131445784203837,14.0
DJI,LR + KSWIN,14,0.013388332571543584,14.0
DJI,LR + KSWIN,15,0.013527169186383914,16.0
DJI,LR + KSWIN,16,0.013681374257367615,14.0
DJI,LR + KSWIN,17,0.013966746690618969,14.0
DJI,LR + KSWIN,18,0.0122994416125511,14.0
DJI,LR + KSWIN,19,0.013933009077710749,14.0
DJI,LR + KSWIN,20,0.013404374916999343,14.0
DJI,LR + KSWIN,21,0.013805972548571048,15.0
DJI,LR + KSWIN,22,0.013797686278090164,13.0
DJI,LR + KSWIN,23,0.013451969784493766,14.0
DJI,LR + KSWIN,24,0.013599470854012361,13.0
DJI,LR + KSWIN,25,0.013476140353499448,14.0
DJI,LR + KSWIN,26,0.013933461149586816,13.0
DJI,LR + KSWIN,27,0.013388501873977922,13.0
DJI,LR + KSWIN,28,0.01344063259697562,13.0
DJI,LR + KSWIN,29,0.013694809229650032,13.0
DJI,LR + KSWIN,30,0.014085661253527795,14.0
DJI,LR + ADWIN,1,0.020259646754806033,2.0
DJI,LR + ADWIN,2,0.020259646754806033,2.0
DJI,LR + ADWIN,3,0.020259646754806033,2.0
DJI,LR + ADWIN,4,0.020259646754806033,2.0
DJI,LR + ADWIN,5,0.020259646754806033,2.0
DJI,LR + ADWIN,6,0.020259646754806033,2.0
DJI,LR + ADWIN,7,0.020259646754806033,2.0
DJI,LR + ADWIN,8,0.020259646754806033,2.0
DJI,LR + ADWIN,9,0.020259646754806033,2.0
DJI,LR + ADWIN,10,0.020259646754806033,2.0
DJI,LR + ADWIN,11,0.020259646754806033,2.0
DJI,LR + ADWIN,12,0.020259646754806033,2.0
DJI,LR + ADWIN,13,0.020259646754806033,2.0
DJI,LR + ADWIN,14,0.020259646754806033,2.0
DJI,LR + ADWIN,15,0.020259646754806033,2.0
DJI,LR + ADWIN,16,0.020259646754806033,2.0
DJI,LR + ADWIN,17,0.020259646754806033,2.0
DJI,LR + ADWIN,18,0.020259646754806033,2.0
DJI,LR + ADWIN,19,0.020259646754806033,2.0
DJI,LR + ADWIN,20,0.020259646754806033,2.0
DJI,LR + ADWIN,21,0.020259646754806033,2.0
DJI,LR + ADWIN,22,0.020259646754806033,2.0
DJI,LR + ADWIN,23,0.020259646754806033,2.0
DJI,LR + ADWIN,24,0.020259646754806033,2.0
DJI,LR + ADWIN,25,0.020259646754806033,2.0
DJI,LR + ADWIN,26,0.020259646754806033,2.0
DJI,LR + ADWIN,27,0.020259646754806033,2.0
DJI,LR + ADWIN,28,0.020259646754806033,2.0
DJI,LR + ADWIN,29,0.020259646754806033,2.0
DJI,LR + ADWIN,30,0.020259646754806033,2.0
DJI,LR + HDDM_A,1,0.04115047954165638,1.0
DJI,LR + HDDM_A,2,0.04115047954165638,1.0
DJI,LR + HDDM_A,3,0.04115047954165638,1.0
DJI,LR + HDDM_A,4,0.04115047954165638,1.0
DJI,LR + HDDM_A,5,0.04115047954165638,1.0
DJI,LR + HDDM_A,6,0.04115047954165638,1.0
DJI,LR + HDDM_A,7,0.04115047954165638,1.0
DJI,LR + HDDM_A,8,0.04115047954165638,1.0
DJI,LR + HDDM_A,9,0.04115047954165638,1.0
DJI,LR + HDDM_A,10,0.04115047954165638,1.0
DJI,LR + HDDM_A,11,0.04115047954165638,1.0
DJI,LR + HDDM_A,12,0.04115047954165638,1.0
DJI,LR + HDDM_A,13,0.04115047954165638,1.0
DJI,LR + HDDM_A,14,0.04115047954165638,1.0
DJI,LR + HDDM_A,15,0.04115047954165638,1.0
DJI,LR + HDDM_A,16,0.04115047954165638,1.0
DJI,LR + HDDM_A,17,0.04115047954165638,1.0
DJI,LR + HDDM_A,18,0.04115047954165638,1.0
DJI,LR + HDDM_A,19,0.04115047954165638,1.0
DJI,LR + HDDM_A,20,0.04115047954165638,1.0
DJI,LR + HDDM_A,21,0.04115047954165638,1.0
DJI,LR + HDDM_A,22,0.04115047954165638,1.0
DJI,LR + HDDM_A,23,0.04115047954165638,1.0
DJI,LR + HDDM_A,24,0.04115047954165638,1.0
DJI,LR + HDDM_A,25,0.04115047954165638,1.0
DJI,LR + HDDM_A,26,0.04115047954165638,1.0
DJI,LR + HDDM_A,27,0.04115047954165638,1.0
DJI,LR + HDDM_A,28,0.04115047954165638,1.0
DJI,LR + HDDM_A,29,0.04115047954165638,1.0
DJI,LR + HDDM_A,30,0.04115047954165638,1.0
DJI,LinearRegressionOnlineModelo,1,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,2,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,3,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,4,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,5,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,6,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,7,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,8,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,9,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,10,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,11,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,12,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,13,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,14,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,15,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,16,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,17,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,18,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,19,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,20,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,21,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,22,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,23,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,24,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,25,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,26,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,27,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,28,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,29,0.01685547023370457,
DJI,LinearRegressionOnlineModelo,30,0.01685547023370457,
DJI,HoeffdingTreeRegressorModelo,1,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,2,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,3,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,4,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,5,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,6,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,7,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,8,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,9,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,10,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,11,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,12,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,13,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,14,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,15,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,16,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,17,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,18,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,19,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,20,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,21,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,22,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,23,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,24,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,25,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,26,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,27,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,28,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,29,0.017122143878952632,
DJI,HoeffdingTreeRegressorModelo,30,0.017122143878952632,
DJI,OSELMModelo,1,0.017863639005617753,
DJI,OSELMModelo,2,0.017538072454171418,
DJI,OSELMModelo,3,0.016955539662309844,
DJI,OSELMModelo,4,0.017043185017173956,
DJI,OSELMModelo,5,0.0152067097561362,
DJI,OSELMModelo,6,0.0209730604746359,
DJI,OSELMModelo,7,0.017163809816684895,
DJI,OSELMModelo,8,0.01892826664354622,
DJI,OSELMModelo,9,0.014466340724075426,
DJI,OSELMModelo,10,0.01806627617570837,
DJI,OSELMModelo,11,0.015841681158784107,
DJI,OSELMModelo,12,0.01710286576603926,
DJI,OSELMModelo,13,0.024737462655089294,
DJI,OSELMModelo,14,0.018961668494934057,
DJI,OSELMModelo,15,0.016371288218772085,
DJI,OSELMModelo,16,0.016233008511108798,
DJI,OSELMModelo,17,0.01856410233338759,
DJI,OSELMModelo,18,0.02003520786041044,
DJI,OSELMModelo,19,0.019700114315070294,
DJI,OSELMModelo,20,0.017096499330843656,
DJI,OSELMModelo,21,0.017410284880626955,
DJI,OSELMModelo,22,0.016516608304483992,
DJI,OSELMModelo,23,0.020347290568805434,
DJI,OSELMModelo,24,0.014862509177563153,
DJI,OSELMModelo,25,0.0173203607080312,
DJI,OSELMModelo,26,0.01736481600913183,
DJI,OSELMModelo,27,0.01871117508719941,
DJI,OSELMModelo,28,0.02811935942545383,
DJI,OSELMModelo,29,0.02915954936688364,
DJI,OSELMModelo,30,0.020379817503160914,
GSPC,WinKS,1,0.004980985476935298,45.0
GSPC,WinKS,2,0.005861483726762173,37.0
GSPC,WinKS,3,0.00502639790331868,43.0
GSPC,WinKS,4,0.005012759712844008,41.0
GSPC,WinKS,5,0.0051900647417291185,41.0
GSPC,WinKS,6,0.0053020294061021465,39.0
GSPC,WinKS,7,0.005111703616589505,42.0
GSPC,WinKS,8,0.005016211799500608,41.0
GSPC,WinKS,9,0.0050562055403074934,44.0
GSPC,WinKS,10,0.005306961051958754,38.0
GSPC,WinKS,11,0.005343132365994144,42.0
GSPC,WinKS,12,0.0059495691984436504,42.0
GSPC,WinKS,13,0.005239219850555023,43.0
GSPC,WinKS,14,0.005004847074332764,41.0
GSPC,WinKS,15,0.005053916558531483,46.0
GSPC,WinKS,16,0.00519350334098574,39.0
GSPC,WinKS,17,0.005408460468709641,40.0
GSPC,WinKS,18,0.005139941170376026,40.0
GSPC,WinKS,19,0.005199596683548303,41.0
GSPC,WinKS,20,0.005326271801614106,42.0
GSPC,WinKS,21,0.0052016129646888535,39.0
GSPC,WinKS,22,0.00538205473434248,43.0
GSPC,WinKS,23,0.00534842729921576,42.0
GSPC,WinKS,24,0.005245022506478938,40.0
GSPC,WinKS,25,0.005177058838957218,39.0
GSPC,WinKS,26,0.005452549606297289,41.0
GSPC,WinKS,27,0.0051056166476555155,42.0
GSPC,WinKS,28,0.005195082957280211,46.0
GSPC,WinKS,29,0.005099773572147446,43.0
GSPC,WinKS,30,0.004992152301957976,43.0
GSPC,LR + KSWIN,1,0.006229351400247799,38.0
GSPC,LR + KSWIN,2,0.005586828709567232,37.0
GSPC,LR + KSWIN,3,0.005439863148082847,41.0
GSPC,LR + KSWIN,4,0.005716815266663561,35.0
GSPC,LR + KSWIN,5,0.00540322787963412,39.0
GSPC,LR + KSWIN,6,0.005460749001867191,38.0
GSPC,LR + KSWIN,7,0.0054906298482277046,34.0
GSPC,LR + KSWIN,8,0.0055899309122071535,38.0
GSPC,LR + KSWIN,9,0.005489389397639256,38.0
GSPC,LR + KSWIN,10,0.005702031584264064,35.0
GSPC,LR + KSWIN,11,0.005493017371054862,38.0
GSPC,LR + KSWIN,12,0.005405781734924697,39.0
GSPC,LR + KSWIN,13,0.005442622049839398,42.0
GSPC,LR + KSWIN,14,0.005536752965889054,42.0
GSPC,LR + KSWIN,15,0.005402522124205774,40.0
GSPC,LR + KSWIN,16,0.005268426226590756,43.0
GSPC,LR + KSWIN,17,0.006266581316797969,39.0
GSPC,LR + KSWIN,18,0.00519950750622932,36.0
GSPC,LR + KSWIN,19,0.005593473613012502,39.0
GSPC,LR + KSWIN,20,0.005211342219562942,35.0
GSPC,LR + KSWIN,21,0.005725432021754942,39.0
GSPC,LR + KSWIN,22,0.00542144182049905,40.0
GSPC,LR + KSWIN,23,0.006299546584846317,38.0
GSPC,LR + KSWIN,24,0.006181669264764654,40.0
GSPC,LR + KSWIN,25,0.0055190465703473714,39.0
GSPC,LR + KSWIN,26,0.005503012964741164,40.0
GSPC,LR + KSWIN,27,0.005526697076279798,39.0
GSPC,LR + KSWIN,28,0.006454933604130717,40.0
GSPC,LR + KSWIN,29,0.005363274568540778,37.0
GSPC,LR + KSWIN,30,0.005609964342953582,40.0
GSPC,LR + ADWIN,1,0.006532916132901215,2.0
GSPC,LR + ADWIN,2,0.006532916132901215,2.0
GSPC,LR + ADWIN,3,0.006532916132901215,2.0
GSPC,LR + ADWIN,4,0.006532916132901215,2.0
GSPC,LR + ADWIN,5,0.006532916132901215,2.0
GSPC,LR + ADWIN,6,0.006532916132901215,2.0
GSPC,LR + ADWIN,7,0.006532916132901215,2.0
GSPC,LR + ADWIN,8,0.006532916132901215,2.0
GSPC,LR + ADWIN,9,0.006532916132901215,2.0
GSPC,LR + ADWIN,10,0.006532916132901215,2.0
GSPC,LR + ADWIN,11,0.006532916132901215,2.0
GSPC,LR + ADWIN,12,0.006532916132901215,2.0
GSPC,LR + ADWIN,13,0.006532916132901215,2.0
GSPC,LR + ADWIN,14,0.006532916132901215,2.0
GSPC,LR + ADWIN,15,0.006532916132901215,2.0
GSPC,LR + ADWIN,16,0.006532916132901215,2.0
GSPC,LR + ADWIN,17,0.006532916132901215,2.0
GSPC,LR + ADWIN,18,0.006532916132901215,2.0
GSPC,LR + ADWIN,19,0.006532916132901215,2.0
GSPC,LR + ADWIN,20,0.006532916132901215,2.0
GSPC,LR + ADWIN,21,0.006532916132901215,2.0
GSPC,LR + ADWIN,22,0.006532916132901215,2.0
GSPC,LR + ADWIN,23,0.006532916132901215,2.0
GSPC,LR + ADWIN,24,0.006532916132901215,2.0
GSPC,LR + ADWIN,25,0.006532916132901215,2.0
GSPC,LR + ADWIN,26,0.006532916132901215,2.0
GSPC,LR + ADWIN,27,0.006532916132901215,2.0
GSPC,LR + ADWIN,28,0.006532916132901215,2.0
GSPC,LR + ADWIN,29,0.006532916132901215,2.0
GSPC,LR + ADWIN,30,0.006532916132901215,2.0
GSPC,LR + HDDM_A,1,0.004958178951981185,0.0
GSPC,LR + HDDM_A,2,0.004958178951981185,0.0
GSPC,LR + HDDM_A,3,0.004958178951981185,0.0
GSPC,LR + HDDM_A,4,0.004958178951981185,0.0
GSPC,LR + HDDM_A,5,0.004958178951981185,0.0
GSPC,LR + HDDM_A,6,0.004958178951981185,0.0
GSPC,LR + HDDM_A,7,0.004958178951981185,0.0
GSPC,LR + HDDM_A,8,0.004958178951981185,0.0
GSPC,LR + HDDM_A,9,0.004958178951981185,0.0
GSPC,LR + HDDM_A,10,0.004958178951981185,0.0
GSPC,LR + HDDM_A,11,0.004958178951981185,0.0
GSPC,LR + HDDM_A,12,0.004958178951981185,0.0
GSPC,LR + HDDM_A,13,0.004958178951981185,0.0
GSPC,LR + HDDM_A,14,0.004958178951981185,0.0
GSPC,LR + HDDM_A,15,0.004958178951981185,0.0
GSPC,LR + HDDM_A,16,0.004958178951981185,0.0
GSPC,LR + HDDM_A,17,0.004958178951981185,0.0
GSPC,LR + HDDM_A,18,0.004958178951981185,0.0
GSPC,LR + HDDM_A,19,0.004958178951981185,0.0
GSPC,LR + HDDM_A,20,0.004958178951981185,0.0
GSPC,LR + HDDM_A,21,0.004958178951981185,0.0
GSPC,LR + HDDM_A,22,0.004958178951981185,0.0
GSPC,LR + HDDM_A,23,0.004958178951981185,0.0
GSPC,LR + HDDM_A,24,0.004958178951981185,0.0
GSPC,LR + HDDM_A,25,0.004958178951981185,0.0
GSPC,LR + HDDM_A,26,0.004958178951981185,0.0
GSPC,LR + HDDM_A,27,0.004958178951981185,0.0
GSPC,LR + HDDM_A,28,0.004958178951981185,0.0
GSPC,LR + HDDM_A,29,0.004958178951981185,0.0
GSPC,LR + HDDM_A,30,0.004958178951981185,0.0
GSPC,LinearRegressionOnlineModelo,1,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,2,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,3,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,4,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,5,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,6,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,7,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,8,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,9,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,10,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,11,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,12,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,13,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,14,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,15,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,16,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,17,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,18,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,19,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,20,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,21,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,22,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,23,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,24,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,25,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,26,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,27,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,28,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,29,17884128270.57823,
GSPC,LinearRegressionOnlineModelo,30,17884128270.57823,
GSPC,HoeffdingTreeRegressorModelo,1,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,2,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,3,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,4,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,5,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,6,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,7,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,8,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,9,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,10,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,11,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,12,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,13,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,14,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,15,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,16,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,17,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,18,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,19,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,20,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,21,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,22,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,23,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,24,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,25,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,26,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,27,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,28,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,29,0.12080410202291865,
GSPC,HoeffdingTreeRegressorModelo,30,0.12080410202291865,
GSPC,OSELMModelo,1,0.006911721766758419,
GSPC,OSELMModelo,2,0.013196183423555295,
GSPC,OSELMModelo,3,0.012518145666468123,
GSPC,OSELMModelo,4,0.011973368227604591,
GSPC,OSELMModelo,5,0.01702265019445477,
GSPC,OSELMModelo,6,0.013947654806914811,
GSPC,OSELMModelo,7,0.01435564353376666,
GSPC,OSELMModelo,8,0.011455703001691428,
GSPC,OSELMModelo,9,0.011331359701732314,
GSPC,OSELMModelo,10,0.011000611226150677,
GSPC,OSELMModelo,11,0.013142858899776793,
GSPC,OSELMModelo,12,0.01225304236593527,
GSPC,OSELMModelo,13,0.010863781908036592,
GSPC,OSELMModelo,14,0.014061966172712726,
GSPC,OSELMModelo,15,0.009424586772394217,
GSPC,OSELMModelo,16,0.011890183401974078,
GSPC,OSELMModelo,17,0.010083634591231872,
GSPC,OSELMModelo,18,0.008550746561491861,
GSPC,OSELMModelo,19,0.0103338878569529,
GSPC,OSELMModelo,20,0.010859071973115746,
GSPC,OSELMModelo,21,0.012524683284188027,
GSPC,OSELMModelo,22,0.01206026433326442,
GSPC,OSELMModelo,23,0.010146640172203637,
GSPC,OSELMModelo,24,0.008482974673824077,
GSPC,OSELMModelo,25,0.010785714889185272,
GSPC,OSELMModelo,26,0.013555530278765568,
GSPC,OSELMModelo,27,0.01333081627007568,
GSPC,OSELMModelo,28,0.007813368014342747,
GSPC,OSELMModelo,29,0.01009249367437385,
GSPC,OSELMModelo,30,0.00793832473788939,
BVSP,WinKS,1,0.01618035418992368,16.0
BVSP,WinKS,2,0.01627483940361758,15.0
BVSP,WinKS,3,0.016344113602367306,14.0
BVSP,WinKS,4,0.01626220460744052,14.0
BVSP,WinKS,5,0.016473518866047383,13.0
BVSP,WinKS,6,0.01668269691956622,12.0
BVSP,WinKS,7,0.016448136653697525,17.0
BVSP,WinKS,8,0.01630508730573446,16.0
BVSP,WinKS,9,0.016250552432898118,15.0
BVSP,WinKS,10,0.016226882460157466,15.0
BVSP,WinKS,11,0.017646125048665435,13.0
BVSP,WinKS,12,0.016328333804004735,17.0
BVSP,WinKS,13,0.016710047418751813,16.0
BVSP,WinKS,14,0.017377933484545867,12.0
BVSP,WinKS,15,0.016266427432020752,15.0
BVSP,WinKS,16,0.016379344813869018,13.0
BVSP,WinKS,17,0.016650981253119108,13.0
BVSP,WinKS,18,0.016687432592949296,13.0
BVSP,WinKS,19,0.016420324748251617,15.0
BVSP,WinKS,20,0.016156412881957283,15.0
BVSP,WinKS,21,0.016402343533254406,12.0
BVSP,WinKS,22,0.01627412087831085,15.0
BVSP,WinKS,23,0.017126878022243042,12.0
BVSP,WinKS,24,0.016283351044070207,14.0
BVSP,WinKS,25,0.016711633182793152,13.0
BVSP,WinKS,26,0.01652847969233318,13.0
BVSP,WinKS,27,0.01653153429318195,14.0
BVSP,WinKS,28,0.016290388915328354,15.0
BVSP,WinKS,29,0.016292872455801966,16.0
BVSP,WinKS,30,0.016302900416757003,15.0
BVSP,LR + KSWIN,1,0.016655384920443043,13.0
BVSP,LR + KSWIN,2,0.016474339731983756,13.0
BVSP,LR + KSWIN,3,0.016352539129128305,13.0
BVSP,LR + KSWIN,4,0.018579323494695068,11.0
BVSP,LR + KSWIN,5,0.01621568848405188,13.0
BVSP,LR + KSWIN,6,0.016761963177241587,12.0
BVSP,LR + KSWIN,7,0.01626471475790894,12.0
BVSP,LR + KSWIN,8,0.01619736577646495,11.0
BVSP,LR + KSWIN,9,0.016234447954692043,13.0
BVSP,LR + KSWIN,10,0.016441567390834917,14.0
BVSP,LR + KSWIN,11,0.0165523883405829,13.0
BVSP,LR + KSWIN,12,0.016539260403823454,14.0
BVSP,LR + KSWIN,13,0.01626744253996759,14.0
BVSP,LR + KSWIN,14,0.016433800563671844,13.0
BVSP,LR + KSWIN,15,0.016307733030469503,15.0
BVSP,LR + KSWIN,16,0.016513828653592976,12.0
BVSP,LR + KSWIN,17,0.01641468660808794,12.0
BVSP,LR + KSWIN,18,0.016200819209799426,14.0
BVSP,LR + KSWIN,19,0.01680696211463736,12.0
BVSP,LR + KSWIN,20,0.01604475908827586,15.0
BVSP,LR + KSWIN,21,0.016301369400765608,12.0
BVSP,LR + KSWIN,22,0.016405349148085915,14.0
BVSP,LR + KSWIN,23,0.01712147081351437,11.0
BVSP,LR + KSWIN,24,0.016035563625091058,14.0
BVSP,LR + KSWIN,25,0.01659699682169967,13.0
BVSP,LR + KSWIN,26,0.016749399860424664,13.0
BVSP,LR + KSWIN,27,0.015959093799879507,15.0
BVSP,LR + KSWIN,28,0.01678011560038808,12.0
BVSP,LR + KSWIN,29,0.01600686622098324,14.0
BVSP,LR + KSWIN,30,0.015896105964471486,14.0
BVSP,LR + ADWIN,1,0.019567340602922957,2.0
BVSP,LR + ADWIN,2,0.019567340602922957,2.0
BVSP,LR + ADWIN,3,0.019567340602922957,2.0
BVSP,LR + ADWIN,4,0.019567340602922957,2.0
BVSP,LR + ADWIN,5,0.019567340602922957,2.0
BVSP,LR + ADWIN,6,0.019567340602922957,2.0
BVSP,LR + ADWIN,7,0.019567340602922957,2.0
BVSP,LR + ADWIN,8,0.019567340602922957,2.0
BVSP,LR + ADWIN,9,0.019567340602922957,2.0
BVSP,LR + ADWIN,10,0.019567340602922957,2.0
BVSP,LR + ADWIN,11,0.019567340602922957,2.0
BVSP,LR + ADWIN,12,0.019567340602922957,2.0
BVSP,LR + ADWIN,13,0.019567340602922957,2.0
BVSP,LR + ADWIN,14,0.019567340602922957,2.0
BVSP,LR + ADWIN,15,0.019567340602922957,2.0
BVSP,LR + ADWIN,16,0.019567340602922957,2.0
BVSP,LR + ADWIN,17,0.019567340602922957,2.0
BVSP,LR + ADWIN,18,0.019567340602922957,2.0
BVSP,LR + ADWIN,19,0.019567340602922957,2.0
BVSP,LR + ADWIN,20,0.019567340602922957,2.0
